stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
22496,Mission Av & Parish Way,33.230753,-117.316012,,22496,0,,0,F-W/B,,,Mission & Parish Way
22499,Town Center North & Walmart,33.241762,-117.292888,,22499,0,,1,M-Special_Loc,towncn,,Town Ctr North&Walmart
22503,Palomar Airport Rd & Paseo Del Norte,33.121884,-117.318374,,22503,0,,1,F-E/B,paspal,,Palomar Airport&Paseo Del Norte
22504,Palomar Airport Rd & Armada Dr,33.121823,-117.313099,,22504,0,,2,F-E/B,pararE,,Palomar Airport&Armada
22506,Palomar Airport Rd & Hidden Valley Rd,33.123494,-117.305511,,22506,0,,2,F-E/B,palhid,,Palomar Airport&Hidden Vly
22507,Aston Av & Rutherford Rd,33.131968,-117.284651,,22507,0,,2,N-E/B,,,Aston&Rutherford
22508,Palomar Airport Rd & Aviara Pkwy,33.123884,-117.301077,,22508,0,,0,F-E/B,,,Palomar Airport&Aviara
22509,Palomar Airport Rd & Palomar Oaks Way,33.120083,-117.289975,,22509,0,,0,F-E/B,,,Palomar Airport&Palomar Oaks Way
22511,Palomar Airport Rd & El Camino Real (East),33.129818,-117.264758,,22511,0,,1,F-E/B,,,Palomar Airport&El Cmo Real (East)
22515,Palomar Airport Rd & White Sands Dr,33.131353,-117.227485,,22515,0,,1,F-E/B,,,Palomar Airport&White Sands
22516,San Marcos Bl & Acacia Dr,33.132148,-117.219504,,22516,0,,2,F-E/B,,,San Marcos&Acacia
22517,San Marcos Bl & Viewpoint Dr,33.132761,-117.212083,,22517,0,,2,N-E/B,,,San Marcos&Viewpoint
22518,San Marcos Bl & Rancho Santa Fe Rd,33.131886,-117.209907,,22518,0,,2,N-E/B,smrsfE,,San Marcos&Rcho Santa Fe
22519,San Marcos Bl & Knights Realm,33.131221,-117.204194,,22519,0,,1,F-E/B,smarhs,,San Marcos&Knights Realm
22520,San Marcos Bl & Discovery St,33.131377,-117.200484,,22520,0,,2,F-E/B,,,San Marcos&Discovery
22521,Las Posas Rd & San Marcos Bl,33.134470,-117.194289,,22521,0,,1,F-N/B,possmb,,Las Posas&San Marcos
22522,Las Posas Rd & Linda Vista Dr,33.137808,-117.194115,,22522,0,,1,F-N/B,linlpr,,Las Posas&L Vsta
22524,Las Posas Rd & La Mirada Dr,33.139777,-117.193394,,22524,0,,1,F-S/B,,,Las Posas&La Mirada
22525,Las Posas Rd & Linda Vista Dr,33.136900,-117.194846,,22525,0,,1,F-S/B,,,Las Posas&L Vsta
22526,Las Posas Rd & San Marcos Bl,33.134398,-117.194516,,22526,0,,1,N-S/B,possmb,,Las Posas&San Marcos
22527,San Marcos Bl & Pacific St,33.132405,-117.197480,,22527,0,,2,F-W/B,,,San Marcos&Pcfc
22528,San Marcos Bl & Discovery St,33.131499,-117.201817,,22528,0,,2,F-W/B,,,San Marcos&Discovery
22529,San Marcos Bl & Knights Realm,33.131490,-117.204497,,22529,0,,1,N-W/B,smarhs,,San Marcos&Knights Realm
22530,San Marcos Bl & Rancho Santa Fe Rd,33.132241,-117.209999,,22530,0,,1,F-W/B,smrsfW,,San Marcos&Rcho Santa Fe
22531,San Marcos Bl & Viewpoint Dr,33.133184,-117.212920,,22531,0,,2,F-W/B,,,San Marcos&Viewpoint
22532,San Marcos Bl & Avenida Cielo,33.132793,-117.217514,,22532,0,,2,N-W/B,,,San Marcos&Avda Cielo
22533,Palomar Airport Rd & Business Park Dr,33.131320,-117.230187,,22533,0,,0,F-W/B,,,Palomar Airport&Business Park
22534,Palomar Airport Rd & Melrose Dr,33.130310,-117.247145,,22534,0,,2,F-W/B,,,Palomar Airport&Melrose
22538,Palomar Airport Rd & Loker Av West,33.130702,-117.260005,,22538,0,,1,F-W/B,,,Palomar Airport&Loker West
22539,Faraday Av & El Camino Real,33.136054,-117.274745,,22539,0,,0,F-W/B,,,Faraday&El Cmo Real
22540,Aston Av & Rutherford Rd,33.131974,-117.284951,,22540,0,,2,F-W/B,,,Aston&Rutherford
22542,Palomar Airport Rd & Camino Vida Roble,33.120173,-117.282373,,22542,0,,0,F-W/B,,,Palomar Airport & Cmo Vida Roble
22543,Palomar Airport Rd & Palomar Oaks Way,33.120808,-117.290866,,22543,0,,0,F-W/B,,,Palomar Airport&Palomar Oaks Way
22544,Palomar Airport Rd & College Bl,33.124304,-117.302128,,22544,0,,1,F-W/B,,,Palomar Airport&Coll
22545,Palomar Airport Rd & The Crossings Dr,33.123461,-117.306785,,22545,0,,1,F-W/B,palhid,,Palomar Airport&The Crossings
22548,Avenida Encinas & Palomar Airport Rd,33.120638,-117.324847,,22548,0,,1,F-S/B,,,Avda Encinas&Palomar Airport
22549,Avenida Encinas & 6200 (Opp Sewage Treatment),33.116490,-117.322256,,22549,0,,2,M-Special_Loc,,,Avda Encinas&6200 (Opp Sewage Treatment)
22550,Palomar Airport Rd & Melrose Dr,33.129842,-117.244313,,22550,0,,1,F-E/B,,,Palomar Airport&Melrose
22551,Palomar Airport Rd & Paseo Valindo,33.128781,-117.237538,,22551,0,,1,F-E/B,,,Palomar Airport&Paseo Valindo
22552,Palomar Airport Rd & Eagle Dr,33.128969,-117.238572,,22552,0,,1,F-W/B,,,Palomar Airport&Eagle
22556,Douglas Dr & Pala Rd,33.237604,-117.322812,,22556,0,,1,F-S/B,,,Douglas&Pala
22557,Mission Av & Frontier Dr,33.219554,-117.339708,,22557,0,,1,N-W/B,,,Mission&Frontier
22558,Mission Av & Frontier Dr,33.219919,-117.338750,,22558,0,,1,F-E/B,,,Mission&Frontier
22560,N Santa Fe Av & California Av,33.207931,-117.244830,,22560,0,,2,F-N/B,,,N Santa Fe&California
22561,N Santa Fe Av & Melrose Dr (2465),33.234709,-117.253186,,22561,0,,1,M-Street-W/B,,,N Santa Fe&Melrose (2465)
22563,Hwy 76 & Via Montellano,33.275436,-117.234289,,22563,0,,1,M-Street-S/B,,,Hwy 76 & Via Montellano
22564,N Santa Fe Av & Mesa Dr,33.241282,-117.275239,,22564,0,,1,F-E/B,,,N Santa Fe&Mesa
22565,N Santa Fe Av & Melrose Dr,33.235687,-117.260764,,22565,0,,1,F-E/B,,,N Santa Fe&Melrose
22568,Mission Av & Francesca Dr,33.231311,-117.302571,,22568,0,,2,N-N/B,,,Mission&Francesca
22574,College Bl & Salk Av,33.140656,-117.283681,,22574,0,,2,F-N/B,,,Coll&Salk
22575,Vulcan Av & G St,33.042742,-117.292251,,22575,0,,2,N-S/B,,,Vulcan&G
22589,Auto Park Way & Alpine Way,33.125190,-117.119055,,22589,0,,1,N-N/B,,,Auto Park Way & Alpine Way
22591,Avenida Ricardo & Knob Hill Park,33.137579,-117.120760,,22591,0,,0,N-N/B,,,Avda Ricardo&Knob Hill Park
22599,Valley Pkwy & Pennsylvania Av,33.126693,-117.075022,,22599,0,,1,F-E/B,,,Vly&Pennsylvania
22600,El Camino Real & Faraday Av,33.135797,-117.272762,,22600,0,,1,F-S/B,,,El Cmo Real&Faraday
22601,Loker Av West & El Fuerte St (2796),33.131501,-117.253132,,22601,0,,2,F-W/B,lokelW,,Loker West&El Fuerte (2796)
22608,Grand Av & Ash St,33.126836,-117.066550,,22608,0,,1,N-E/B,,,Grand&Ash
22609,Broadway & Hwy 78,33.132262,-117.086272,,22609,0,,0,F-S/B,,,Brdwy&Hwy 78
22620,S Mission Rd & Air Park Rd,33.352893,-117.246182,,22620,0,,1,F-S/B,fbhsS,,S Mission&Air Park
22622,E Vista Way & Barsby St,33.234727,-117.226105,,22622,0,,2,M-Street-N/B,,,E Vista Way&Barsby
22623,S Mission Rd & Stage Coach Ln,33.349844,-117.244330,,22623,0,,1,F-N/B,,,S Mission&Stage Coach
22624,S Mission Rd & Sterling Br,33.352497,-117.245582,,22624,0,,1,F-N/B,fbhsN,,S Mission&Sterling Br
22629,College Bl & Salk Av,33.140096,-117.283917,,22629,0,,2,N-W/B,,,Coll&Salk
22631,Douglas Dr & N River Rd,33.245953,-117.322586,,22631,0,,1,F-W/B,dounrN,,Douglas&N River
22632,Douglas Dr & Point Degada,33.250127,-117.322644,,22632,0,,1,N-N/B,,,Douglas&Pt Degada
22633,Douglas Dr & Festival Dr,33.253238,-117.317621,,22633,0,,1,F-N/B,,,Douglas&Festival
22635,Douglas Dr & Catalina Dr,33.257150,-117.312575,,22635,0,,1,F-N/B,,,Douglas&Catalina
22636,Douglas Dr & Via Cibola,33.266214,-117.306619,,22636,0,,2,F-N/B,,,Douglas&Via Cibola
22637,Douglas Dr & Via Malaguena,33.271357,-117.301983,,22637,0,,2,F-N/B,,,Douglas&Via Malaguena
22638,Seagaze Dr & Ditmar St,33.195803,-117.377397,,22638,0,,1,F-E/B,,,Seagaze&Ditmar
22641,Via Rancho Rd & Sabadell Dr,33.220589,-117.314620,,22641,0,,0,N-E/B,,,Via Rcho&Sabadell
22642,Via Rancho Rd & Ivey Ranch Rd,33.220281,-117.309689,,22642,0,,2,N-E/B,,,Via Rcho&Ivey Ranch
22647,Old Grove Rd & Red Maple Way,33.234926,-117.308435,,22647,0,,2,F-N/B,,,Old Grove&Red Maple Way
22648,Frazee Rd & Montrose Way,33.240690,-117.300616,,22648,0,,1,F-E/B,,,Frazee&Montrose Way
22649,Frazee Rd & Mission Av,33.237743,-117.296831,,22649,0,,1,N-S/B,,,Frazee&Mission
22650,College Blvd & Silver Bluff Dr,33.238933,-117.291608,,22650,0,,1,F-S/B,collsb,,Coll& Silveruff
22651,Frazee Rd & Oleander Dr,33.241148,-117.301407,,22651,0,,1,F-W/B,,,Frazee&Oleander
22652,Frazee Rd & Pala Rd,33.238813,-117.307452,,22652,0,,1,N-W/B,,,Frazee&Pala
22653,Old Grove Rd & Red Maple Way,33.234458,-117.308714,,22653,0,,2,N-S/B,,,Old Grove&Red Maple Way
22658,Via Rancho Rd & Mission Gate Dr,33.220522,-117.309948,,22658,0,,1,F-W/B,,,Via Rcho&Mission Gate
22663,Mission Av & Douglas Dr,33.227985,-117.325286,,22663,0,,1,F-E/B,,,Mission&Douglas
22664,Mission Av & Avenida Calafia,33.233814,-117.300250,,22664,0,,1,N-N/B,,,Mission&Avda Calafia
22665,Mission Av & Frazee Rd,33.237383,-117.296435,,22665,0,,1,N-N/B,,,Mission&Frazee
22666,Mission Av & Frazee Rd,33.237317,-117.296755,,22666,0,,1,F-W/B,,,Mission&Frazee
22667,Mission Av & Avenida Calafia,33.233736,-117.300521,,22667,0,,1,F-W/B,,,Mission&Avda Calafia
22668,Mission Av & Peyri Dr,33.230403,-117.319361,,22668,0,,2,F-W/B,,,Mission&Peyri
22689,Midway Dr & E Valley Pkwy,33.136907,-117.051300,,22689,0,,1,N-N/B,mivalN,,Midway&E Vly
22691,El Norte Pkwy & Kaile Ln,33.150185,-117.038280,,22691,0,,1,N-W/B,,,El Norte&Kaile
22695,Washington Av & Midway Dr,33.141323,-117.054267,,22695,0,,2,F-W/B,wasmid,,Wshngtn&Midway
22696,Washington Av & Begonia St,33.139109,-117.058004,,22696,0,,0,N-W/B,,,Wshngtn&Begonia
22697,Washington Av & Harding St,33.134756,-117.065069,,22697,0,,1,F-E/B,washaE,,Wshngtn&Harding
22698,Washington Av & Rose St,33.137521,-117.060439,,22698,0,,1,F-E/B,,,Wshngtn&Rose
22699,Washington Av & Begonia St,33.139119,-117.057739,,22699,0,,1,F-E/B,,,Wshngtn&Begonia
22703,El Norte Pkwy & Washington Av,33.150272,-117.043485,,22703,0,,1,F-E/B,,,El Norte&Wshngtn
22704,Valley Pkwy & Wanek Rd,33.145766,-117.036023,,22704,0,,2,F-S/B,,,Vly&Wanek
22706,El Norte Pkwy & Conway Dr,33.145760,-117.074371,,22706,0,,1,N-W/B,,,El Norte & Conway
22707,El Norte Pkwy & Ash St,33.143661,-117.078650,,22707,0,,1,F-W/B,,,El Norte&Ash
22708,El Norte Pkwy & Ivy St,33.140917,-117.086222,,22708,0,,1,F-W/B,,,El Norte&Ivy
22710,Ash St & Montros Pl,33.137640,-117.071469,,22710,0,,1,F-N/B,,,Ash&Montros
22711,Midway Dr & Oak Hill Dr,33.130662,-117.047424,,22711,0,,1,F-S/B,,,Midway&Oak Hill
22712,Lincoln Av & Awana Glen,33.140077,-117.071306,,22712,0,,1,F-W/B,,,Lincoln&Awana Glen
22713,Fig St & Lincoln Av (Kenwood Townhomes),33.134793,-117.078126,,22713,0,,2,M-Street-S/B,,,Fig&Lincoln (Kenwood Townhomes)
22714,Escondido Bl & El Norte Pkwy,33.138682,-117.092626,,22714,0,,1,F-S/B,enpesc,,Escondido&El Norte
22715,Escondido Bl & Decatur Way,33.136139,-117.092585,,22715,0,,1,N-S/B,,,Escondido&Decatur Way
22716,Escondido Blvd & Lincoln Av,33.131609,-117.090565,,22716,0,,1,F-S/B,,,Escondido& Lincoln
22717,Valley Pkwy & Elm St,33.127957,-117.072262,,22717,0,,1,F-E/B,,,Vly&Elm
22718,Valley Pkwy & Harding St,33.132184,-117.063021,,22718,0,,1,F-E/B,,,Vly&Harding
22719,Valley Pkwy & Rose St,33.133981,-117.059212,,22719,0,,1,F-E/B,,,Vly&Rose
22724,Main St & 11th St,33.041450,-116.869776,,22724,0,,1,N-S/B,,,Main&11th
22725,Main St & 14th St,33.038474,-116.875220,,22725,0,,1,F-S/B,,,Main&14th
22726,Day St & Main St,33.035742,-116.881188,,22726,0,,1,M-Street-E/B,ramsta,,Day&Main
22727,Main St & 11th St,33.040831,-116.870443,,22727,0,,2,N-N/B,,,Main&11th
22740,Midway Dr & Oak Hill Dr,33.131490,-117.047801,,22740,0,,1,F-N/B,,,Midway&Oak Hill
22741,Valley Pkwy & Rose St,33.133935,-117.059805,,22741,0,,1,F-W/B,,,Vly&Rose
22742,Valley Pkwy & Harding St,33.131905,-117.064193,,22742,0,,1,F-W/B,,,Vly&Harding
22743,Valley Pkwy & Elm St,33.127835,-117.072968,,22743,0,,2,F-W/B,,,Vly&Elm
22750,Vandegrift Bl & Bldg 14117 (19th St),33.317659,-117.308884,,22750,0,,1,N-N/B,,,Vandegrift&Bldg 14117 (19th)
22751,Vandegrift Bl & Wire Mountain Rd,33.216782,-117.388620,,22751,0,,0,F-N/B,,,Vandegrift&Wire Mtn
22752,Valley Pkwy & Avenida Del Diablo,33.102395,-117.105414,,22752,0,,1,N-N/B,valdiN,,Vly&Avda Del Diablo
22756,Main St & Montecito Rd,33.037150,-116.877244,,22756,0,,2,M-Street-N/B,,,Main&Montecito
22757,Main St & Day St,33.034787,-116.881293,,22757,0,,1,F-S/B,,,Main&Day
22758,Auto Park Way & Mission Rd,33.129470,-117.122962,,22758,0,,1,F-N/B,apmsnN,,Auto Park Way & Mission
22759,Avenida Ricardo & Center Dr,33.137022,-117.121476,,22759,0,,1,N-S/B,ricctr,,Avda Ricardo&Ctr
22763,Valley Pkwy & 9th Av,33.109449,-117.103938,,22763,0,,1,N-E/B,val9th,,Vly & 9th
22764,Main St & Montecito Rd,33.037392,-116.877197,,22764,0,,2,M-Street-S/B,,,Main&Montecito
22765,Frazee Rd & Pala Rd,33.238766,-117.307152,,22765,0,,1,F-E/B,,,Frazee&Pala
22768,Carlsbad Bl & Ponto Rd,33.098936,-117.316791,,22768,0,,1,F-N/B,,,Clsbd&Ponto
22769,Carlsbad Bl & Breakwater Rd,33.106465,-117.320131,,22769,0,,1,F-N/B,,,Clsbd&Breakwater
22771,Carlsbad Blvd & Beach Tower 32,33.141388,-117.340708,,22771,0,,1,M-Special_Loc,,,Clsbd& Bch Tower 32
22772,Mesa Dr & Mission Av,33.208170,-117.358425,,22772,0,,1,N-W/B,,,Mesa&Mission
22773,Barnes St & Mission Av,33.201342,-117.366281,,22773,0,,1,F-S/B,,,Barnes&Mission
22774,Barnes St & Maxson St,33.199920,-117.365873,,22774,0,,1,N-S/B,,,Barnes&Maxson
22775,Barnes St & Maxson St,33.200046,-117.365723,,22775,0,,2,F-N/B,,,Barnes&Maxson
22776,Barnes St & Mission Av,33.201719,-117.366384,,22776,0,,1,N-N/B,,,Barnes&Mission
22777,Mission Av & 1863,33.203451,-117.365414,,22777,0,,1,M-Street-E/B,,,Mission&1863
22779,S Mission Rd & Winterhaven Rd,33.346162,-117.242078,,22779,0,,1,N-N/B,,,S Mission&Winterhaven
22780,S Mission Rd & Almond St,33.366458,-117.249855,,22780,0,,1,F-N/B,,,S Mission&Almond
22781,Vandegrift Bl & Papagallo Rd,33.278368,-117.297846,,22781,0,,2,F-N/B,,,Vandegrift&Papagallo
22782,Vandegrift Bl & Basilone Rd,33.305904,-117.342511,,22782,0,,2,F-S/B,,,Vandegrift&Basilone
22783,Pala Casino,33.363909,-117.085958,,22783,0,,1,M-Special_Loc,palcas,,Pala Casino
22784,Pala Mission Rd & Portillo Rd,33.364849,-117.084286,,22784,0,,1,N-E/B,,,Pala Mission & Portillo
22785,Pala Mission Rd & Mission St,33.365163,-117.074917,,22785,0,,1,F-E/B,,,Pala Mission & Mission
22786,Pala Mission Rd & Temecula Rd,33.365073,-117.072192,,22786,0,,1,N-E/B,,,Pala Mission & Temecula
22787,Main St & 14th St,33.038898,-116.873925,,22787,0,,2,M-Street-N/B,,,Main&14th
22788,Hwy 78 & Bandy Canyon Rd,33.091706,-116.954069,,22788,0,,2,N-W/B,,,Hwy 78 & Bandy Cyn
22790,Old Grove Rd & Frazee Rd,33.236877,-117.309002,,22790,0,,1,N-N/B,,,Old Grove&Frazee
22791,Old Grove Rd & Frazee Rd,33.236542,-117.309095,,22791,0,,2,F-S/B,,,Old Grove&Frazee
22792,Mission Av & Valley Heights Dr,33.232307,-117.300988,,22792,0,,1,F-N/B,,,Mission&Vly Heights
22793,S Mission Rd & Fairbrook Farms (4949),33.302380,-117.226493,,22793,0,,1,M-Street-S/B,,,S Mission&Fairbrook Farms (4949)
22794,Valley Pkwy & Target,33.113994,-117.100979,,22794,0,,1,M-Street-E/B,vpauto,,Vly&Target
22795,Valley Pkwy & Home Depot Center,33.108920,-117.104560,,22795,0,,1,M-Street-S/B,val9th,,Vly&Home Depot Ctr
22796,Marron Rd & El Camino Real (2375),33.177246,-117.328369,,22796,0,,2,F-W/B,,,Marron&El Cmo Real (2375)
22805,Olivenhain Rd & Camino Alvaro,33.068474,-117.246815,,22805,0,,1,F-W/B,,,Olivenhain&Cmo Alvaro
22806,Olivenhain Rd & Amargosa Dr,33.067198,-117.255818,,22806,0,,0,F-W/B,,,Olivenhain&Amargosa
22807,Olivenhain Rd & El Camino Real,33.067666,-117.261065,,22807,0,,2,N-W/B,leuecr,,Olivenhain&El Cmo Real
22815,Harding St & Carlsbad Village Dr,33.162461,-117.344931,,22815,0,,2,F-N/B,,,Harding&Clsbd Vlge
22821,Highland Dr & Tamarack Av,33.155674,-117.330918,,22821,0,,0,N-W/B,,,Highland&Tamarack
22822,Highland Dr & Tamarack Av,33.155813,-117.331167,,22822,0,,0,F-E/B,,,Highland&Tamarack
22828,Armada Dr & Fleet St North,33.131301,-117.317518,,22828,0,,1,F-N/B,armleN,,Armada&Fleet North
22829,Armada Dr & Fleet St North,33.131020,-117.318319,,22829,0,,1,F-S/B,armleS,,Armada&Fleet North
22830,Armada Dr & Fleet St South,33.125876,-117.316154,,22830,0,,1,F-N/B,armfle,,Armada&Fleet South
22831,Armada Dr & Fleet St South,33.125575,-117.316151,,22831,0,,1,N-E/B,armfle,,Armada&Fleet South
22832,Avenida Encinas & 6200,33.117052,-117.322299,,22832,0,,1,M-Special_Loc,,,Avda Encinas&6200
22833,Leucadia Bl & Sidonia St,33.065148,-117.280077,,22833,0,,1,F-E/B,,,Leucadia&Sidonia
22834,Leucadia Bl & Sidonia St,33.065280,-117.281430,,22834,0,,1,F-W/B,,,Leucadia&Sidonia
22835,Leucadia Bl & Town Center Pl,33.067714,-117.264256,,22835,0,,1,F-E/B,,,Leucadia&Town Ctr
22836,Leucadia Bl & Town Center Pl,33.068174,-117.265344,,22836,0,,0,F-W/B,,,Leucadia&Town Ctr
22837,Olivenhain Rd & El Camino Real,33.067398,-117.261548,,22837,0,,1,F-E/B,leuecr,,Olivenhain&El Cmo Real
22838,Olivenhain Rd & Amargosa Dr,33.066954,-117.255525,,22838,0,,1,N-E/B,,,Olivenhain&Amargosa
22839,Santa Fe Dr & Mackinnon Av,33.036198,-117.275802,,22839,0,,1,F-E/B,,,Santa Fe&Mackinnon
22840,Santa Fe Dr & Balour Dr,33.036180,-117.268672,,22840,0,,2,N-E/B,,,Santa Fe&Balour
22842,Santa Fe Dr & Monterey Vista Way,33.036342,-117.267490,,22842,0,,2,F-W/B,,,Santa Fe & Monterey Vista Way
22843,Santa Fe Dr & Bonita Dr,33.036344,-117.274094,,22843,0,,2,F-W/B,,,Santa Fe&Bonita
22844,Santa Fe Dr & Gardena Rd,33.036361,-117.279664,,22844,0,,1,N-W/B,,,Santa Fe & Gardena
22875,Emerald Dr & West Dr,33.191068,-117.279448,,22875,0,,1,F-N/B,emwesN,,Emerald&West
22876,Emerald Dr & West Dr,33.190904,-117.279629,,22876,0,,1,N-S/B,emwesS,,Emerald&West
22877,Emerald Dr & Promanade Pl,33.194471,-117.279410,,22877,0,,2,F-N/B,,,Emerald&Promanade
22895,San Marcos Bl & Via Vera Cruz,33.134766,-117.188566,,22895,0,,1,F-W/B,smvvcW,,San Marcos&Via Vera Cruz
22896,San Marcos Bl & Bent Av (844),33.136158,-117.183335,,22896,0,,1,F-W/B,,,San Marcos&Bent (844)
22905,Carlsbad Village Dr & Highland Dr (E),33.166500,-117.337297,,22905,0,,1,N-W/B,,,Clsbd Vlge&Highland (E)
22906,Emerald Dr & Lewis St,33.195836,-117.279586,,22906,0,,2,N-S/B,,,Emerald&Lewis
22911,San Marcos Bl & Pacific St,33.132387,-117.196579,,22911,0,,0,F-E/B,,,San Marcos&Pcfc
22914,Las Posas Rd & Grand Av,33.143343,-117.191219,,22914,0,,1,F-N/B,,,Las Posas&Grand
22915,Las Posas Rd & Grand Av,33.142559,-117.192000,,22915,0,,0,F-S/B,,,Las Posas&Grand
22916,San Marcos Bl & Avenida De Las Rosas,33.132187,-117.221119,,22916,0,,2,F-W/B,,,San Marcos&Avda dl Rosas
22917,Palomar Airport Rd & Armada Dr,33.122129,-117.311744,,22917,0,,2,N-W/B,pararW,,Palomar Airport&Armada
22920,Auto Park Wy & Ross Dr,33.126501,-117.121538,,22920,0,,2,F-E/B,,,Auto Park&Ross
22921,Auto Park Wy & Ross Dr,33.126712,-117.121481,,22921,0,,0,N-W/B,,,Auto Park&Ross
22922,Rancho Santa Fe Rd & O.M.W.D.,33.067261,-117.245288,,22922,0,,2,F-N/B,,,Rcho Santa Fe&O.M.W.D.
22923,Craven Rd & Rush Dr,33.127260,-117.167441,,22923,0,,0,F-E/B,,,Craven&Rush
22925,Monroe St & Carlsbad HS Stadium,33.165665,-117.329145,,22925,0,,1,F-S/B,,,Monroe & Clsbd HSadium
22929,College Bl & Aston Av,33.132290,-117.289818,,22929,0,,2,F-S/B,colast,,Coll&Aston
22930,Douglas Dr & Teal Way,33.273007,-117.298309,,22930,0,,1,F-E/B,,,Douglas&Teal Way
22931,College Bl & Palomar Airport Rd,33.125400,-117.301169,,22931,0,,2,F-N/B,,,Coll&Palomar Airport
22937,Frazee Rd & Hwy 76,33.239698,-117.298907,,22937,0,,2,F-N/B,,,Frazee & Hwy 76
22940,Mission Av & Rancho Del Oro Dr,33.229988,-117.319843,,22940,0,,1,N-E/B,,,Mission & Rcho Del Oro
22941,Oceanside Blvd & Melrose Dr,33.219965,-117.260478,,22941,0,,1,N-E/B,osdmeE,,Oceanside& Melrose
22942,Poinsettia Av & Activity Dr,33.143356,-117.217012,,22942,0,,2,F-S/B,,,Poinsettia&Activity
22943,Melrose Dr & Cannon Rd,33.172207,-117.252204,,22943,0,,2,F-N/B,,,Melrose&Cannon
22947,Oceanside Blvd & Corporate Centre Dr,33.204039,-117.306104,,22947,0,,1,F-W/B,,,Oceanside& Corporate Centre
22953,Grand Av & Harding St,33.129727,-117.059822,,22953,0,,1,N-W/B,,,Grand&Harding
22954,Midway Dr & E Valley Pkwy,33.136569,-117.051316,,22954,0,,1,F-S/B,mivalS,,Midway&E Vly
22955,Hwy 76 & Lazy H Dr,33.293426,-116.969381,,22955,0,,2,N-E/B,,,Hwy 76 & Lazy H
24000,Avenida De La Plata & Avenida Del Oro,33.208992,-117.293672,,24000,0,,1,F-E/B,,,Avda De Laata&Avda Del Oro
24001,Avenida Del Oro & Avenida De La Plata,33.208342,-117.293742,,24001,0,,1,F-S/B,,,Avda Del Oro&Avda De Laata
24002,Avenida De La Plata & Plaza Real (South),33.210492,-117.291260,,24002,0,,1,M-Street-E/B,,,Avda De Laata & Pza Real (South)
24004,Avenida De La Plata & College Blvd,33.213045,-117.288772,,24004,0,,2,F-W/B,,,Avda De Laata & Collvd
24006,College Blvd & Old Grove Rd,33.217645,-117.287578,,24006,0,,2,,,,Coll& Old Grove
24007,College Blvd & Old Grove Rd,33.216634,-117.287284,,24007,0,,2,F-S/B,,,Coll& Old Grove
24008,College Blvd & Avenida Empressa,33.222425,-117.290567,,24008,0,,1,F-N/B,,,Coll&enida Empressa
24009,College Blvd & Avenida Empressa,33.221621,-117.290390,,24009,0,,1,F-S/B,,,Coll&enida Empressa
24010,College Blvd & Mesa Dr,33.225554,-117.292531,,24010,0,,1,F-N/B,,,Coll& Mesa
24011,College Blvd & Mesa Dr,33.224753,-117.292357,,24011,0,,1,F-S/B,,,Coll& Mesa
24012,College Blvd & Frazee Rd,33.234748,-117.292492,,24012,0,,1,N-N/B,,,Coll& Frazee
24013,College Blvd & Frazee Rd,33.236358,-117.293049,,24013,0,,1,F-S/B,,,Coll& Frazee
24014,Oceanside Blvd & Avenida Del Oro,33.206246,-117.288844,,24014,0,,1,N-W/B,osdorW,osdorE,Oceanside&enida Del Oro
24015,College Blvd & Oceanside Blvd,33.206203,-117.285115,,24015,0,,2,F-S/B,,,Coll& Oceansidevd
24025,El Norte Pkwy & Ash St,33.144272,-117.076867,,24025,0,,1,F-E/B,,,El Norte&Ash
24026,El Norte Pkwy & Conway Dr,33.146322,-117.072649,,24026,0,,1,F-E/B,,,El Norte & Conway
24027,El Norte Pkwy & Rose St,33.147460,-117.070333,,24027,0,,1,N-E/B,,,El Norte&Rose
24028,El Norte Pkwy & Donald Way,33.149606,-117.065370,,24028,0,,2,M-Street-E/B,,,El Norte & Donald Way
24043,Marron Rd & El Camino Real (2375),33.176725,-117.329447,,24043,0,,2,M-Street-E/B,,,Marron&El Cmo Real (2375)
24044,Carlsbad Village Dr & Tamarack Av,33.167402,-117.299764,,24044,0,,2,F-E/B,,,Clsbd Vlge&Tamarack
24045,Carlsbad Village Dr & Glasgow Dr,33.167908,-117.298028,,24045,0,,2,F-E/B,,,Clsbd Vlge&Glasgow
24046,College Bl & Carlsbad Village Dr,33.168717,-117.295062,,24046,0,,2,F-N/B,,,Coll&Clsbd Vlge
24047,College Bl & Tamarack Av (South),33.171120,-117.292987,,24047,0,,1,F-N/B,,,Coll&Tamarack (South)
24048,College Bl & Tamarack Av (North),33.174322,-117.291863,,24048,0,,1,F-N/B,,,Coll&Tamarack (North)
24049,Lake Bl & College Bl,33.178743,-117.293021,,24049,0,,2,F-E/B,lakcol,,Lake&Coll
24050,College Blvd & Marron Rd,33.177895,-117.293994,,24050,0,,2,F-S/B,collak,,Coll& Marron
24051,College Bl & Tamarack Av (North),33.173311,-117.292450,,24051,0,,1,F-S/B,,,Coll&Tamarack (North)
24052,College Bl & Tamarack Av (South),33.170290,-117.293988,,24052,0,,1,F-S/B,,,Coll&Tamarack (South)
24053,Carlsbad Village Dr & College Bl,33.168225,-117.296356,,24053,0,,2,F-W/B,,,Clsbd Vlge&Coll
